情感倾向,评论
1,好评叭;希望十年后如愿以偿
1,收到了去年的信。
1,我希望十年后我收到这封信;我是最好的我;以梦为马;不负韶华
1,暂时没有发现缺点
1,非常好;页面简洁;而且;写信的时候不小心退出去;再点进去的时候;还是原来的那封信哦
1,很棒啊;为自己写了第一封信;等着三年后收呢
1,Very good
1,良心软件;没有广告;已经寄出一份信了;准备开始忘记;到时候就会有惊喜的感觉;非常支持
1,很棒呦！期待三年后的自己打开自己现在写下的信～！！啊啊啊！！好激动啊！！！
1,我寄出去了一封信;积压很多东西。10年后再看看吧。
1,真的太棒了！！！不要一星保护啊！！这样会下架啊！！喜欢就五星啊！！下架了就收不到信了！！
1,我觉得就是登录时有点麻烦;其他的都很nice
1,刚刚给自己写了一封信。希望到时间了可以收到吧。永远支持你。
1,一个字;好！
0,本来是一个很温暖的软件;没有广告;没有强制消费;很温暖很温暖;但是最近会不会出错太多了呢;写了很多信;对方收到很少;这对异地恋情侣来说是很难的一件事;我以为他收到了在等待回应;他什么都没收到却吃了我一记闷气。从开始使用我就一直都在用零花钱微弱的支持着;希望这个软件可以继续越做越好;但是从今年开始不知道是哪里的问题;出错好多;不想因为这个生气所以选择卸载;也感谢曾经送到的信件
1,太赞了
1,我很想知道我5年后收到这封信的时候我还会记得他吗
1,感觉这个软件好好;期待一年后收到信的自己;另外微信绑定的网页打不开;不知道是我的原因还是网页的问题;如果是网页的问题希望开发者快快修缮一下
1,希望5年后的自己可以收到那封信
1,有谁是在抖音看到那个评论来的？
1,快去下载
1,我晚上突然想到了这个软件  突然就有了给自己写句话的冲动  希望三年后收到信的我会如信一般不留遗憾  感谢app
1,超级好啊
1,真的超级有动力;只要不要自己骗自己真的超级有用。加油✅
1,很好的;我已经寄了好几封信;信也很准时的到达！
1,今天写了一封信;预计会在我初中毕业时收到;好期待收到时候会什么感受！
1,有意义。。
1,我不想寄了。。。能撤回吗
1,很好用！！！
1,太有意义了
1,可以的
1,差一颗星因为带照片要一块钱
1,喜欢没有理由
1,为什么后台听信会断？
1,寄出了第一封信;还没有收到;很期待
1,谢谢你
1,希望四年后的自己;会变得和我所说的一样。
1,很好的软件;第一次下载;寄出去了一封信;那些无人诉说的话有了可以倾诉的的地方;希望软件会越来越好！
1,这个软件真的好。良心软件。还有就是加油陌生人！
1,我真的喜欢这个软件！！
1,刚寄了一封信给一年后的自己;一定要不负所期啊！！！
1,好评
1,怎样绑定公众号！
1,我收到了以前的信;我希望我现在17岁;希望在45岁的时候也能收到今天的那份信
1,这是一个宝藏软件;5星好评实至名归
1,Very good！
1,这个APP真的太好了
1,写给两年后的自己。
1,真的很爱它;很多软件都只能在APP上面查看信件;但是这个不一样;这个可以用微信用邮件用qq邮件什么的;真的超级棒;我爱死它了
1,巨喜欢这个软件！！！❤️
1,有点遗憾。|没早点儿发现这个软件。
1,很有意义的软件;我写了一封信是五年后的那天;不怎么样;看评论都很好;就让它放心的寄吧
1,我等待一年后的我;报告不算好但令我宽慰的消息。
1,特别干净的软件;也是很独特的;这么宝藏的软件为什么还不火？|但是为什么我的绑定微信显示无法打开网页？刷新也没用;网络连接正常啊。|哎~
1,很好的软件啊;偶然发现的;已经寄出第一封信了;虽然写了些不知所谓的东西;还是期待着收到呢。
1,hhh这个app硬是被我用成了学习阶段监督app
1,给自己写下了一封信;希望两年后的自己还能活着收到。
1,刚写了一封信;期待五年之后能够收到(｡>ㅿ<｡)
1,用过才知道她的好
1,就这样吧
1,好用心的app！超级OK！
1,我真的太爱了！！！
1,就没的说
1,希望两年后;能好好释怀;好好收到这封信。
1,刚给三年后的自己寄了一封信;希望三年后还记得今天的愿望并实现它
1,希望我会兑现承诺
1,真的太好了
1,还可以
1,太还没有回我的信！到让我充满了好奇;就算不是真的我回了信！但我也会知道。所以要加倍努力才行
1,每个人都有想说说不出来的话;那就对自己说吧！以另一个人的身份给你自己寄一封信
1,很棒！！！
1,怎么登录啊这个软件
1,很好的 走心的软件 寄了两封信 希望自己能忘掉这两封信 在某个不知名的一天 收到信 看看曾经的期望有没有达到 这个软件好像跟我以前的一个愿望很像~没想到真的有人会做出来 很棒
1,打了一堆字后来想想还是删了;害;反正超级超级爱这个软件❤️❤️❤️❤️❤️
1,可以可以！
1,无缺
1,写下第一封
1,我是刚刚下载的这个软件;寄的时间是一年;为什么时间折这么短;因为这是很重要的一年。哈哈;
1,为啥我寄了一封信再点撰写就是那封信哇。。
1,良心软件 是个树洞吧 不开心的写出来寄给以后的自己 等到那个时候再看可能会觉得现在的自己幼稚 但也是份成长
1,第一次给你自己寄了一封信;希望自己三年后可以成为梦想的作家叭;哪怕是条咸鱼作家也好鸭!
1,我好i
1,目前没发现什么bug;挺好一软件怎么这么少的人用;想不通
1,等待那一天的到来
1,很好;已经寄出了第一封信了
1,Good it helps a lot.
1,刚刚写下了第一封信;突然就感动了自己;想着十年后自己突然收到这样一封信;真有些期待!
1,我想问一下写完的信（前几天写的）可不可以再删了
1,一定要五星好评;一款良心的app
1,写了一份给三年后自己的信;希望自己不要辜负自己对自己的期望;加油奥特曼
1,良心应用;无广告;无浮华;简单纯粹。
1,给未来的自己写的信;|希望自己能够不负众望|在信里面激励自己;也打醒自己我应该会忘记我自己寄的这封信吧
0,登都登不上去;
0,不明白为什么不在付款之前提醒我信中包含敏感字眼。钱也打水漂了;信也没寄出去;落个寂寞呀。另希望条例能够设置在付款前进行提醒阅读。
0,这个App还行;不过寄信太慢了;如果快一点就够
1,就是设置有点麻烦
1,超级喜欢;很早之前就已经下载了;但因为手机换了;就忘了在下载;今天看到自己写的信;感觉以前的自己好傻。强烈推荐
1,还是蛮好的;没有广告;页面干净。
1,超级好不收费 希望以后的自己会想开
1,我以后应该不会窝囊吧?
1,挺住;兄弟
1,一星保护
1,太好用了
1,期待收到信的那一天~
1,我们与你同在
1,超级喜欢的一个软件;一个放在手机里永远不会删掉的软件。
1,话不多说 我好爱这种感觉!!!!
1,可以的
0,刚体验;可以写下自己的快乐和不快乐;感觉挺好的;接下来好好要用用就知道
1,忽然收到两年前写的信;那时候想让自己忘了寄信这件事;寄完我就卸载app了;现在收到想起来又下载回来。谢谢两年前的我写信给我;谢谢这个软件。
1,感觉还行叭
1,今天收到了两年前给自己寄的信。|对不起我还是没有忘记当初那么认真喜欢的他。|我在等下一个两年。
1,!!真的很棒的软件;入股不亏!!
1,刚寄出了第一封信;期待未来的自己能实现我写下的事
1,愿我们都能活成自己想要的模样
1,不负韶华 给十年后的自己写一封信
1,不错;已经寄了一封信;但不知道我会不会收到呢
1,可以
0,为什么听有声信箱的时候听一半就不能听了
1,刚刚收到了两年前的我写的信......
1,那个夏天过去了;他也还是走了
1,刚寄出去一封;自己感觉很好!很喜欢!
1,我希望之后不会这么卑微
1,希望;这封信里的内容;会和现实一样。
1,非常用心的软件!!!你可能会忘了这封信的内容;等到那一天希望你还好。
1,谢谢你
1,希望三年后收到那封信时;愿望都会实现。
1,软件简洁;没有广告非;常的好。强烈推荐它!!!很少见到过这么有良心的软件了;听我的;都给我五星打起来!(至于那些说一星保护的人;我只想说;你们都太自私了;你们打的一心只会让开发商感到失望;他们辛辛苦苦做出来的软件;你满意还打一星?麻烦不要这么自私;想想开发商的感受;谢谢)
1,希望在十年后;我能收到这封信;这个软件也一直在
1,非常好;吹爆！！！！！
1,目前写了两封信;感觉很神奇;期待收到信的那两天(  ̮̈ )。
0,可以撤销寄信吗
1,很棒的一个软件;刚写了一个毕业留言;愿多年以后;不负所期。
1,很好;写了第一封信;不知道一年后看到是什么情况
1,寄信啦;给自己预估了分;希望6.22号收到和信一样的答案。
1,刚刚给半年后的自己寄出了一封信。
1,很好;希望多年后;我们不负所期
1,怎么写信呀
1,五星杠杠的
1,好到没话说
1,很好;我期待5年后的这封信
1,bless you
1,希望后来的一天我收到给自己写的信时;也能有像现在一样的心跳加速
1,很喜欢这个软件;能够把自己想说却又不敢跟别人说的话都说出去。
1,留了一些文字给2年后的自己
1,非常好的呀;希望收到自己写的信的时候能想回到以前
1,刚寄出第一封信;等着收回。
1,超级超级好(✪▽✪)
1,说不出来了;就这样吧(笑)
1,我一年前给自己写了一封信;现在收到;真的是太太太太太太太太太太太太太太太太太太太太
1,真正想保护它的人 麻烦直接给它打钱(带图1元已经很少了)
1,刚寄出第一封信过来给个五星好评(*^_^*)
1,就很good
1,有一天我突然想给自己喜欢的人表白;想象他打开信的一瞬间表情应该会很吃惊;但是我后悔了;他有了女朋友;这不是重点;于是我找客服更换了收信人地址;无于是乎我来这里留个言;五星好评~ 希望app越来越好
1,对于我这种不想找人聊天的“自闭型”社恐来说是个非常友好的软件了(ง  ̇o ̇)ว
1,寄出了第一封信;不知道未来的自己收到了是什么想法;反正我现在很激动。
1,真的很不错;没有广告;没有花钱;质量有保证;很棒;要继续努力哦!!!!!!
1,今天是我寄出的第一封信 不知道能不能收到啊 真的就挺激动的 哈哈哈 好评.
1,刚寄出第一个信!!
1,十年之约
1,我从来没有给什么软件写过评;但这个软件真的很有意义。信已经写好了;但我还是想寄纸质;所以等我有钱了再寄吧(其实也不贵;只是我刚好没钱
1,定时器;多年后的提醒
1,10年后的我收到信了吗?
1,寄出去第一封 说实在挺有感触的 两年后再见
1,十分感谢这个软件的开发者!
1,很戳
1,信已经寄出去了!期待期待
1,真的可以啊
1,希望五年之后他收到信的时候我们还在一起
1,愿多年后的你;不忘初心
1,好评
1,超级好
1,我太喜欢这个软件了！！！刚写完第一封信;等着收到的那一天;或许我都已经忘了;但我想我收到的那天会很感谢今天的自己。
1,超级喜欢的一款小众软件;很早之前写的一封信;收到后泪流满面。给工作人员的信箱发感谢信竟然回复我了。愿这款软件长长久久;祝好❤️
1,希望在那一天 我会收到那封信
1,没别的;就是耐斯
1,自己的信;这属于你自己嗯!
1,但愿不忘初心
1,棒棒哒
1,不负时光
1,第一次寄;发现这个软件是在某平台看到别人说的;觉得这还一件很有意义的事情;所以就下载了;放在手机收藏夹里有一段时间了一直没开始写;或许不知道从和下笔吧;也不知道该寄往什么时候的自己;就在刚才我完成了第一封信;不知道自己几年后看到会是怎么样的情形;应该会有一丝惊喜吧;记性不好的我应该都会把写信这件事忘了;希望自己看到这封信时;可以变成为自己想成为的大人
1,emmm;不负众望!前程似锦!加油
1,也许我不会经常打开这个软件;但是它却在我手机待的时间最长
1,这个软件我太爱辽
1,谢谢~
1,可以
1,Interesting.
1,从前车马慢书信长
1,我改了微信号后以前的信还能收到吗?
1,这个是我今天第一次下载;刚给两年后的自己写了封信;两年后的我还不知道会在哪里;所以选择了电子邮件的方式;今天过后;这封信内容我就会忘掉;等两年后的我再看到的时候;我希望能看到如今烦恼的事都消失;以后的我会变得更好
1,希望能收到信
1,很有感觉;不过我的照片为什么弄不上去?
1,刚寄出人生中第一封信;不知道一年后会不会收到;目前给我的感觉很不错
1,先五星叭;写了一封信给半年后的自己
1,谢谢啦
1,很好了   只是能不能设计一个可以将收到的信删除的功能。。。。有的看着太尴尬了!能不能考虑一下??????
1,太满意啦
1,every  good
1,这是第二次寄信了哦
1,真的超级好用.
1,超级好用的软件 有什么心事就写下来 等以后再看会是不一样的感觉
1,好;emm;好像就只有这些了
1,等待我的信
1,给三年后的自己写了封信;不知道收到会是什么心情;激动
1,很好的软件;不想收费你可以只写文字;没有勉强你一定要加图片和语音。
1,nice～
1,给软件提点小建议;希望软件能把寄出的信删掉;有些回忆说出去就不想再看见了;还有拜托能不能出一个注销账号的功能;我想换个号;发现只能登这个  ;别的登不上。
1,写封信吧。
1,希望以后可以看到这封信
1,毕业那天;给自己写了一封信;后来把许多软件都卸了;今天打开微信发现那一封来自去年的信;我又想到那一年
1,太爱了;强力推荐
1,希望自己可以活到那时候;那时候的我不会让今天的我失望
1,第一次评论;希望自己一年后可以冲进前十
1,神仙应用;虽说想一星保护;但我实在做不到qwq
1,给高三的自己写了一封信;希望到时候能够让重压中的自己得到一点排解吧
1,等着信。
1,电子信件只要是不加图片就不需要收费
1,good
1,刚刚写了一封;不知道两年后我还记不记得这件事;希望那个时候的大家都会好起来;都能好起来
1,太满意了
1,简约;无广告。有内涵;有意义
1,nice！
1,期待收到信的那天
1,今天寄出了第一封信;不知道未来收信的我会不会遵守承诺呢;希望不忘初心;为着目标努力吧!
1,两年前用这个软件给自己写过两封信;现在换了手机;换了账号;重新下载;还是熟悉的感觉。
1,必须爆星！！！！！！
1,纸短情长;留给自己
1,真的超级爱啊;以前就想过自己给未来的自己写封信。但是怕弄丢了。有了这个软件;就算把软件卸载了还是能够收到未来的信。很良心的一个软件。
1,希望再次遇到那封信的我 会是我想要的自己
1,厉害了(ง •̀_•́)ง
1,无广告;超级良心;适当收费;全力支持！
1,是一个跟自己说话的软件
1,非常好非常好;真的超级无敌巨每！你想一想;在你搞忘记了以后;突然收到一封信是不是也会给你带来10分多的惊喜
1,超级好！
1,我要吹爆这个软件;真的很喜欢
1,为什么不能寄信了呀;一直提醒我更新;可是吧;我已经是最新的版本了呀？(｡•́︿•̀｡)
1,可以
1,为什么帮助不能往下滑;看不到下面的内容
1,好评
1,就给个四星吧;挺好的;不好的只是我自己而已
0,有没有人能告诉我;怎么样捆绑公众号
1,爱死这个软件啦！！！超级可;快下它！
1,我好喜欢这个  能让我牢记过去 不忘初衷 谢谢你啦|biubiu给你小心心
1,今天写了第一封性;给两年后的自己。感觉有点......
1,超级棒！！！
0,挺好的
1,怎么可能差评呢
1,很棒;希望自己能不负众望
1,Nice
1,疫情期间写了一封信;今天半夜十分收到了那时候的一封信;想到的都是满满的回忆啊;那时候时间还都没有改是写给中考后的自己的;现在一看着实可笑。那时候想象自己不会后悔;现在……
1,别在来不及的时候后悔
1,深夜树洞
1,跪求一个月可以多写几封信
1,一个非常好的软件
1,这个软件帮我实现了隔空写信
1,愿我不负自己;半年后达成目标
1,很喜欢这个软件;;;今天寄出了一封信;希望未来的某一天;;;嗯;;;收到时;能站在更高处
1,我想她了
1,坐下来写封信吧
1,软件很好用;但是能不能加一个删信的功能;因为我寄错了;而且是一些很隐私的话呜呜呜我太蠢了;不管怎么样希望开发商可以考虑一下
1,很好  好的我快要无话可说´∀`
1,Nice
1,给十年后的自己写了一封信;希望十年后这封信我还可以收到;希望能给我保存着
1,第一次用呢我还不知道什么样呢;希望我和李嘉昆长长久久。
1,只能写1500字太少啦
1,希望以后能收到曾经的自己
1,刚刚寄出了自己的第一封信;我希望我收到信时已经走出阴霾
1,软件打真的很好;只是我有几个问题……它那个第一次刚进去给用户读的第一封信;后来还能不能在听到;特别喜欢那个;总不能每次想听的时候都要删掉重下一次吧……还有为什么非一定要微信登录呢？没有微信很麻烦的……
1,刚刚寄了封信;希望自己能够看到;会是一个很好的状态
1,似商业而又非商业;让用户付费也只是为了软件运营;一个有态度的软件！
1,我爱了;我爱了;只不过因为现在没钱;所以没有付钱;但是以后一定付钱;以后要多写几封。本人初一;希望在初三的中考备考的那个晚上可以收到这封信。给自己一些动力。|对了问一下;如果家长把这个app删掉了;他还会寄吗
1,我太爱这个软件了
1,好用!期待收到多年后的那封信
1,给两年后的自己写了封信。|望自己不负韶华;前程似锦;未来可期
1,这个宝藏app我竟然现在才发现！
1,这是一个非常好的软件;嗯很后悔到现在才发选他
1,第二次下载了;读到这封信的时候;我和他早已物是人非了
1,超级好用 不知道两年后的我收到这封信会怎么样呢～
1,一个字好
1,希望以后的自己看到了现在的我写的信不会骂我
1,很好呢！！！
1,真的挺棒的
1,我太喜欢了;这个软件真的太好了吧。如果我有钱我是真的会愿意花钱寄纸质信给他的;但是我最近挺穷的！唯一一个愿意花钱点软件！
1,希望2022年的他能够收到。
1,收到了一年前的一封信又重新吧软件下回来了;看着以前稚嫩的文笔;我心里五味杂陈这个APP很好没有任何广告也不要任何费用
1,太喜欢这个应用了!
1,呼;寄给了四年后的自己;希望自己可以事业有成吧 软件很好
1,好好
1,希望30岁的自己能跟现在的自己彻底不一样
1,①没有小广告弹出;体验效果超级棒！！！|②页面设计很干净;简介。很有写信的感觉|③这是一款免费软件;没错;免费！！！（商家太良心了;没有广告插入还让软件免费试用。说实在的;就算它收费我也会用的;真的是一款很值得使用的软件。）|④既然让我发现了这个宝藏APP;就别想离开我的手机！！！哈哈(ಡωಡ)hiahiahia
1,这个东西应该不会有人差评吧;真的很棒;我真的很喜欢他;每寄出的一封信在过两年回来看时真的很有感觉
1,昨天才下这个软件;初步使用感觉还不错;我想问一下这个收到信后能回复吗？如果不能可以开发这个功能吗？感觉收到以前自己的来信内心应该会有很多想说的话;所以希望在收的信的时候还能给自己一个回复总结;全是对过去的自己的一个交代。感谢！
1,希望初心不改
1,首先;界面就吸引到我了。|其次;我也没想到我有这么多话想对我自己说。
1,怎么可以取消自己写的信
1,我刚给自己写了封信;寄给十年后的自己;就在点击寄出的那一刻我特别激动;希望十年后的自己可以完成现在这个小屁孩的心愿吧
1,Good
1,太好了;唯一一个舍不得卸载的软件;其他软件来来回回;只有他;像初心一样;希望越来越好
1,嘿;你好;两年前的自己。
1,在寄完后;我能够忘记。
1,下载了很久;但是今天寄出了第一封信;希望五年后我能回来这里打卡吧
1,超级好了趴
1,不负青春;不负自己
1,很好;这个app;希望四年后能看到那封信;这个app我不会删的
1,居然不用登录也可以寄电子邮件;我是那种很反感用手机号微信号登录什么的;感觉到处都用手机号创了账号又没什么用;用过几次就卸了;还多一重信息泄露的风险;这个软件很喜欢了;这个页面设计风格也看着很舒服
1,愿你多年以后;不负所期。
1,愿多年以后;自己能不负所期～
1,谢谢
1,我给两年后的自己写了一封信;不知道那个时候会是怎么样的呢||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||略略略
1,我想知道那个纸质信寄信人是写谁？？
1,希望以后的自己不会失望
1,寄出去就会删掉;感觉有点对不起。哈哈哈;继续加油！
1,好的嘛就不谈了
1,这是唯一一个我下载次数最多的应用;每当我收到一封来自以前的信;我就会寄出一封信。希望等我十年后收到信;还能再写下一封信。
1,不管自己记不记得打开;但是不管用什么手机;这是除了微信QQ想下载的软件;不定期给自己信;求现在的自己给未来加把劲！20年6月7日留 这是用的华为nava 7se留言
1,我希望可以收到自己的信
1,本当にいいですね;
1,超好用;没有乱七八糟的广告啥的;优质APP
1,超级好啊我寄给了五年后的我
1,想问问是只能微信登录吗
1,期待收信的那天 就算没收到信也没关系
1,感谢！！！！！
1,那天;我收到了曾经自己的一封信
1,我今天给自己写了封信;不知道一年后的我还是否记得。
1,爱了！给十年后自己写了封信;希望梦想成真
0,挺好的软件;推荐下载
1,良心好好;坐等两年后收信;怕自己变了
1,一个字  好
1,超级好
1,谢谢自己
1,棒棒哒！
1,愿未来的我们;不负自己
1,嗯;希望吧
1,刚刚试了一下;有点麻烦;不过还是很好的;不知道收到信时的我会不会惊讶呢
1,很好;只能五星来形容
1,太可了！
1,很棒的软件;希望可以一直做下去。这也是我第一次自愿付钱的app;没有广告真的良心。|内容简单清新明了
1,超级好
1,我刚刚寄出第一封信;我想;等我收到这封信的时候;我还喜欢他的话;就去表白吧
1,直接销毁;我的天呐;真的只能五年后再看了
1,很好就是应该弄可以发给其他人的微信
1,期待我半年后收到自己的来信的那一天
1,很好已经写好寄出啦;希望两年后的我不负自己的期望
1,建议下载
1,To future
1,五星
1,除了一个月只能写7封信;感觉太少了之外;其它的方面都很棒。
1,最不后悔的软件
1,给自己寄了;还不知道怎么样;感觉好好玩的样子;2年后突然有一天微信有了消息;好期待哦～
1,不咋更新了呢
1,满意;愿我以后不负光阴不负诺言。
1,软件挺好的刚写了一封信
1,现在寄出去了一封信;可能会等到下次难过时接着寄信;等到时间就能鼓励自己;很好的一个app
1,很喜欢这个～APP;希望几年后得我真的可以收到这封信
1,绝对好评
1,寄出信件了|希望收到信的时候我适合超级厉害的娃儿(๑°3°๑)
1,不多说;满星
1,四星的原因是;可不可以给违禁的内容标个红线;我找不到哪里违禁了
1,非常满意;给自己的一封信;没有广告什么的;
1,这个原因给了我好的该说的 都能说出了 我太喜欢了
1,做最良心的APP
1,希望将来的自己不会后悔
1,谢谢你呀;因为你的存在;让世界美好了许多呀;刚刚看见5.20的时候;18岁的我给20岁的我写了信。进去看原来是担心自己20岁的时候;情人节收不到表白/笑哭。这也让我回想起来以前呀。最后说一声;谢谢！爱你呦。
1,无论是图标还是软件封面图片以及小突变都是我喜欢的ins高级简约风～这个软件开发者大概和我一样;明明有很多话想说却又不知道改和谁说;那就在这里给自己一方天地吧;希望多年后的我不会后悔之前的自己。
1,我觉得这个软件挺好的;爱了爱了！|可是为什么一个月只能写七封？|如果不限的话就好了;再不济一天一封不可以吗？因为我以前是用本子写的;写了很多本;但是以后根本没有什么闲心和时间去看;如果能寄到未来;一天一封信看
1,愿一年后如意顺遂;不负自己
1,可惜没有早一点发现这个软件;
1,可以
1,希望未来的自己不后悔;点醒自己
1,有写给两年后的自己。
1,等到收到信的那时候;再评一次分哟
1,给一年后的自己写了一封信;希望我 也希望你 可以努力努力再努力 待一年之后 来报喜啊!
1,我刚给自己写了封信;期待三年之后收到。|刚开始进去的时候会有讲解然后放歌但是不会关
1,挺好的;要是加照片不收费更好了
1,我给10年后的自己写了封信;希望能过上自己想过的生活。
1,三年后的那封信;我等你
0,很喜欢这个软件;让自己收到当初的想法|但怕被发现含泪打了三星
1,我都已经后台锁定了;为什么还会中途停止呀？？？我怎么才能改变这个呢？？
1,给自己或给他人..你必完成的一个承诺。
1,虽然我更倾向写日记的;因为我觉得这个软件可能某一天就没了;没有日记来的实在
1,就很喜欢！！！
1,也只有这个软件能让我评论5星了
1,如果成真了;我一定回让家里人;朋友全知道;最后娶了她
1,望我不负韶华
1,谢谢
1,一直希望有那么一个app
1,希望三年后的我收到这封信;不会失望
1,希望每个人都能不负此生
1,为什么我现在才发现这个神仙软件;真的太爱这个软件了;刚给自己寄了很长的一封信;愿自己的心愿可以实现
1,给两天后的自己写了一封信;因为预感到这次考试会很差;但是又怕到时候自己调整不过来;所以就写了
1,树洞软件
1,假以何时;收到自己寄出的一封信
1,可
1,可以
1,很好;建议下载。
1,非常好;我写了一封寄给十年后的信;我会一直坚持的;现在的我16岁;不知道以后自己看到这封信的感受;不知道以后26岁的我有没有实现自己的梦想;有没有过好更好的生活？
1,我刚刚写了一封信给两年后的自己;希望我能够完成我信里面的事情吧
1,挺喜欢的 可以说一些自己不敢说的话
1,五星好评一次性付清
1,爱死了
0,蛮喜欢的
1,真的很有感觉！！
1,愿自己能做到真正的自己
1,这个软件的初衷不错;愿能够不忘初心;方得始终。
1,笔芯
1,希望两年后的自己收到这封信时能体会到当时的感情
1,good
0,还行
1,以前就一直有给自己写信的习惯;买了很多信封。碰巧看到了;感觉很符合心意。刚刚寄出第一封信。
1,希望;在五年后的这一天我能收到这封我寄走的信！
1,还不错呦
1,真希望我忘了这件事。等到那一天。其实这是我在搜英语单词;偶然间发现。
1,刚写第一封信;等什么时候收到了;自己也会很惊讶吧。
1,希望一年以后能收到这封信。
1,太喜欢了
1,我写了信咯！
1,什么都不说了;爱死这个软件了❤️❤️❤️❤️
1,我太爱了   反正爱就完事了  希望可以越做越好哦！！！！
1,对我来说很有用啊;不管是寄给自己几个月后的信;还是几年后的。直到我把这封信忘记了;再次收到;我都会觉得那个时候和以后的差别吧
1,超级好用呀
1,遇到了神仙软件;真的超级喜欢！！！
1,真的超级好
1,希望能看见！！
1,太爱了
1,龙膜
1,写了寄给我的第一封信 是我当下所担心所顾虑的人物事..我想知道当我收到这封信的时候 我有没有实现?有没有守诺?有没有放下...这个app确实是让人惊喜的 希望它越来越好
1,写了第一封信;希望可以收到。
1,我真的超级超级喜欢这个软件٩(♡㉨♡ )۶ |但是前几天生气;给几个月后的男朋友发了气话;有没有收回功能啊呜呜呜呜呜;后悔
1,没什么意见;但是;谢谢
1,太好了
1,信的字数是限制在1500左右吗？写了一封5500字左右的信;发现只有前1500字可以粘贴过去 
1,我会等着三年后的我看到这封信;希望我能放弃他。
1,非常的好;不知道以后的我能否收到这个信;我觉定这个手机不扔了
1,希望半年后对自己今天的告诫有用
1,真怕自己以后翻到这封信会泪目啊哈哈～
1,这个软件给人的感觉太舒服了
1,希望未来的我收到写封信后不会忏悔现在的自己
1,很温柔的一款APP;刚打开那个男声就抓住心了。吹爆给未来写封信！！！！
1,写下了第一封寄给自己的信;我是痛苦的;失去了她;遗憾终究还是没能放过我
1,太好的软件了
1,我用它表白啦;虽然还没有回复。但我勇敢啦;这就很好了。
1,我想取消收信怎么取消啊    还点不开那封信
1,刚刚自己写了一封信;九年后的自己记得在未来签收
1,页面超级干净;超级用心。
1,太满意了;刚刚寄出第一封信;希望以后收到
1,希望真的能收到那封来信吧
1,希望五年后这个软件还在;能收到5年后的信件。
1,像是拿到了自己投的漂流瓶
1,五星好评
1,希望 到时候说的话都做到了
1,想问一下;app里面怎么删除微信信件呀
1,第一次用;已寄出一封信;不知道能不能收到
1,心情不是很好;写了一封给两年后自己的信;希望自己过的更好
1,给5年后的自己写了一封信;期待！
1,这个软件太好了 没办法形容的
1,期待收到信的那一天❤️
1,怪好
1,嘿嘿哈哈;给十年后的自己写了信鸭~~|超级期待十年后的自己收到信的样子
1,我现在打不开了;可以帮我一下吗
1,也许你可以试着在这里说说话
1,太好了;不用付费
1,这个软件点哪里登录呀？进去点右上角那个人像图标显示让我登录;但是这里面也没有看到登录选项
1,我刚刚写了一封给十年后的自己的信;心中感觉…很好吧;就是加照片要收钱的。
1,很期待一年后收到这封信
1,这是一个好软件;
1,信以寄出;不知道将来的我看到是何感想呢
1,写了一大堆给十年后的自己;期待
1,这个能收到纸质信吗？
1,挺好的;千万千万不要下架
1,很心动
1,很好的软件;刚刚给一年后的自己寄出了一封信;现在很期待
1,反正我觉得很好
1,第一次用;已经写了一封信;挺好的
1,哇塞;突然看到这个软件;真的很不错诶
1,追梦。||刚写完一封信。
1,我拿到那封信的时候;我会怎么想呢
1,谢谢
1,我觉得很好啊;我现在高一;不喜欢现在的人和事|;和初中太不一样了;写一封信给高三;看看会怎么样
1,很喜欢这个软件;刚下载就写了一封信;期待以后收到信的样子
1,如果可以传送相册和视频就再好不过了
1,第二次来个追评
1,我发了一封信是二年后的
1,希望能收到 现在的我寄给未来的我的这封信
1,满心好评！！！我爱这个软件;每次收到信都忍不住捐钱
1,寄出第一封信了
1,ok
1,决定每年给自己写一封
1,谢谢
1,五星好评
1,希望2030年的你看到这封信会开心
1,啥也别说了;因为满意到无法用言语形容;;;
1,五颗星
1,挺棒的软件
1,给自己写了一封信;期待收到。
1,在这里寄了两封信了;在某一天不经意地收到信;收到的是过去的想法的希望;也是一个慢慢变好的自己。
1,谢谢你
1,太可以了！！我喜欢这个
1,好评哦(´-ω-`)
1,很良心的软件。
0,敏感词;敏感词;修改了那么多遍还有敏感词;写一些给自己的话;还会触及底线ghs吗？修改到语境大意都变味了还是不能发出去;又不提示一下哪里有敏感词;难道要全文删掉重写吗???
1,我有一个问题希望你们帮帮忙;就是登录了微信;微信公众号也绑定了;然后寄微信信件;到了时间公众号里面没通知;我记得四月寄了一个给五月的信;而且也不是那种无意义的猜测信件。在软件里面可以看到那些以前的微信信件。我该怎么办;微信绑定登录什么的也没错;而且我是登录之后;公众号绑定之后;才寄的信。你们遇到过这种情况吧;请求帮帮忙！
1,急急急！！！！！！！寻求第一次下载这个软件时;第一封信那个男生的声音！！！！！！究竟是谁;好喜欢啊
1,给自己寄出一封信还是很棒啦
1,给5年后的自己
1,超好的！！刚刚写完信 期待收到的那一天~
1,虽然可惜现在才发现这个软件;不过没关系;希望多年后的我不忘初心
1,很棒喔
1,五星！五星！这个软件太好用了叭
1,喜欢！！！！
1,希望自己苦尽甘来.
