情感倾向,评论
1,超级喜欢
1,界面简约;寄信的时候好有仪式感;我很喜欢
1,我很期待未来的自己看到这封信.
1,很nice！  希望自己在未来能够实现  信里所描述的那些.
1,可以吖|特别好|就是有点卡;选图片总卡出去;大概是我手机东东太多了;
1,我觉得很好  寄往未来的信  回忆以前 正式现在是否如当初所想
1,感觉很神奇;仿佛跨越时空和自己对话。期待收到信的那一天。
1,刚发现这个宝藏app|画面设计简洁舒服;有心意;信件发出不可撤回;就像选择路口只能坚持走下去;希望每个人;都能不负信中对未来的期盼。|两年后;在追评中;会出现我的身影
1,我喜欢这个软件
1,喜欢
1,希望两年后高考不辜负现在的自己❤️
1,第一次写给未来;不知道未来怎么样呢;有点慌张
1,很好
1,软件真的很棒！
1,偶然间发现这个软件的|开发者很走心 我的使用也正在摸索中
1,还好
1,在信件寄出之后;心中百感交集;软件挺好的;没有广告。
1,不知道未来会怎样;总是去想未来的事情;我把所以我想问的我好奇的问题都写了上去;这是我的信仰;也是我的勇气
1,给两年后的自己写了封信;很奇妙的感觉;期待那时候收到信的自己
1,非常的喜欢
1,初体验～感觉超好
1,还不错;看起来很简洁;无广告就等自己以后的信了
1,良心APP;爱了爱了(⑉°з°)-♡
1,很棒;期待写给未来的信。
1,虽然是今天刚刚下载的;也写了一封信;很奇妙的感觉。
1,很好啊
1,很有意义的一个软件;“给未来写封信”是很多人一直想做;但很艰难的一件事。|或许多年后;我换了无数个手机;早已忘记了这件事;这个软件;但是当我收到这封信时一定会想起这段被自己治愈的日子;想起有声音陪伴的每个难熬夜晚;谢谢你。
1,必须满分;就冲着背景音乐和感人的细节
1,收到了两年前的信;问我还喜欢不喜欢我的偶像;我现在依然喜欢他。
1,很棒哦
1,很有趣的软件;鼓励一下！希望五年后真的可以收到
1,非常好 是有意义的事情
1,希望我收到信的时候;世界不会有战争
1,总是会收到来自过去的感动;很有意义的来自时光的礼物。
1,特别特别好;不仅能对我现在有激励作用;对我未来也有激励作用;超爱这个APP;大家快下载吧！
1,还是期待2年后的我能够收到这封信。看看自己成长了多少;看看自己在两年里都做好了吗？
1,非常好的一个软件;你可以给未来的自己写信;或者给你生命中重要的人写信。把平常你不知道如何说出口的话;都写在信里;给那个他。把现在的自己;写给未来的自己;看看以后的自己;是否成长为自己当初最想成为的人。
1,软件很真实 没有过多的氪金
1,我很喜欢
1,第一次使用这样的软件;感觉还不错;期待收到自己的信呀;嘿嘿嘿
1,满分好评
1,希望自己有美好的未来!
1,情绪很微妙有些期待。
1,还好
1,我已经能想象到收到那封信惊喜的表情。
1,很棒啦
1,特别好
1,希望未来的自己不负所望
1,收到信时的惊喜是开心的|看到信中的内容是份感的
1,特别好
1,希望收到信时 过得很好
1,愿自己青春不再迷茫
1,我收到了半年前的信。它给了我继续努力的勇气。
1,nice 很好的APP 值得下载
1,真的突然收到自己好久之前写的信;超级惊讶;也好有感慨;读自己初二写给高二的信;还有点想哭呢;虽然以前文笔不好却读出了以前的希望与快乐哈哈哈哈;超级推荐这个应用呀
1,有趣
1,蛮好的;蛮喜欢的。
1,今年高考;我比一本线差三分;我很遗憾;我的信寄给两年后的我自己;我是一个自觉性很菜的人;我写给的大二的自己;是担心怕自己迷失;忘记初心。
1,很好;养成了一个写信的小习惯
1,很不错的软件;谢谢开发者！
1,让未来的我想起今天快乐的自己;会是什么的想法呢
1,很好吃
1,很好
1,好;刚刚开始。
1,很好;今天中考成绩很不理想;但高中我会加油的！
1,蛮好;居然还有纸质信封服务。很贴心。信已经寄出了;期待三年后的自己。
1,真的很好;现在八年级的我;已经定好了目标;我再怕我不努力;辜负了当初的愿望;所以我给未来的自己写了一封信;希望那时候一切还来得及。|      希望所有人如愿以偿
1,这种真的会很让人感动 等待收到信的那天 也期待自己真的会有变化
1,很激动;期待收到那一天
1,这个App超级棒
1,一个很不错的软件;还可以寄纸质信哦;不过需要邮票费;但也很便宜
0,我登录之后;用微信寄件;写了之后;说没有绑定公众号;然后我就去绑定了;绑好了之后我就返回软件来;但是我的信就不见了;我也不知道有没有寄出啊？给个三星把
1,简约;方便。很好。
1,这是一个很神奇的软件;很久以前幻想过给未来的自己写封信;但从来都没了下文;对未来的自己写封信;在未来的某一天;也许就会为自己带来鼓励;带来勇气。今天给未来的自己写了第一封信;希望未来收到信的那一天;我已经更勇敢了
1,挺不错的软件
1,真的好棒嘢
1,喜欢
1,很棒
1,一个字好;两个字很好;三个字非常好。非常安利这款软件。我感觉很幸运遇到了这款软件。[null][null]
1,这个软件真的很神仙啊 并没有广告推送 真的太棒了 而且信箱给未来写信真的太神仙了好吗 我太太太喜欢了 非常安利 希望我收到那封信的时候可以非常非常非常开心哈哈哈哈
1,刚刚收到两年前自己写给自己的信|哭了很久。|希望自己成为自己想要成为的人。|这个软件一定也要一直一直一直加油！！！
1,真实
1,目前写了两封信;一封还要一年后才收到;另一封就更久远了;不过没关系我期待;哈哈等有空给近期的自己写信哈哈;挺好用哒
1,让我与自己对话。|很感谢过去也期待未来。
1,给人以希望
1,希望以后的自己看到信能告诉自己;你没有辜负所有。你一直都是那个少年！！
1,加油!!!
1,干净很棒
1,我是真的觉得很不错
1,我一直都喜欢这个款软件;
1,很棒的软件;寄出信件后;未来的你不经意间就会收到跨过时间的美好
1,在考完试绝望的时候;没想到帮助我的是他
1,刚写了一封信;为这个app捐助了一点|希望各位心中无悔|也祝这个软件未来可期
1,特别好用哦
1,不错
1,昨天下的;思来想去把19岁想说的话都寄给了22岁的自己;不知道未来的自己会怎样;但是希望22岁的时候看到能想起自己19岁时的模样
1,很感谢。
1,好
1,软件很好;里面可以听到其它人的故事;刚刚写完信;期待(≧∇≦)/
1,很好
1,太好了|棒棒哒
1,这里让我发现了另一个我的内心世界;也许它是孤独的;又或许它是有许多朋友的。感谢
1,真的很好;很推荐呀！！！
1,还在研究;很好
1,因为今天被老师骂了;还因为好多原因;想放弃学习了但又不甘心;所以写出了第一封信给未来的自己;希望未来的我加油！|在此感谢遇到这个软件！
1,第一次评论软件;挺不错的。信是一年后才能收到;谢谢这个app让未来的我和现在的我能够交流
1,唉;现在是准高三了。。因为疫情在家待了半年一直在上网课。昨天晚上学哥学姐们的成绩已经出来了;真好啊;又有上清华北大的了…朋友圈里的亲戚又开始晒成绩;无法用言语表达自己激动的心情。我呢？碌碌无为了半年;每天过着颓废的生活;距离2021高考不到一年了。这一年我要拼尽全力！不为了别的;就为了我妈能在出成绩的晚上发个朋友圈;显摆显摆～加油(ง •̀_•́)ง！期待来年的自己～
1,很棒！
1,就是听有声时它会自己停住
1,很喜欢
0,为什么收到的信件不能删除
1,好
1,特别好！
1,我给未来的自己写了封信;不敢寄纸质的;怕搬家;那是我对未来高中生活的期待;我觉得一定一定会实现的;一定！
1,很棒的软件;希望你能一直做下去。
1,真的很棒的APP;简约没有广告;没有各种糟心的推荐 这点真的很好;也希望每个寄信者力所能及的捐助维护能够帮助到运营团队保持这份初心。|支持邮箱寄信也支持纸质寄信很方便;以前在初中和高中以及大学的时候一开学;老师也让我们写过寄给毕业时的自己的信;所以我很能体会收到以前的自己的信的时候那种心情;一种俩个时空心情的连接;很复杂;让自己更清楚自己的初心;做更好的决定;很好的举措;现在这个APP就更方便了;推荐
1,感觉 很不错的APP 继续加油 支持 支持
1,自己收到自己寄给未来的信;感觉好有意义;期待期待。
1,我觉得很不错;希望两年后的我收到信会高兴！
1,嗯;;感觉挺不错的嘛
1,很有意思;第一次尝试这种软件。感觉不错。
1,这个软件很有意思;我一直是自己纸质地写想对未来说的话;但害怕到时候没了吧;之后发现了这个软件;感觉有了个懂我的APP;真好。
0,就能不能增加一下看信件什么时候寄到;我写了两封信都还没寄到;但我记得和我当时写的时间差不多;整个人都不好了。希望改进！！！麻烦你们了！
1,过去的自己和如今自己的会面;如今和未来的会面;愿你万事胜意
1,特别好用
1,好
1,简约舒适  心里话给自己  不会丢弃的信封
1,我好喜欢这种方式！|希望之后的自己收到信会惊喜|hhhhhh|好好活着！至少为了看到信|
1,很好的软件;生活中的感动;就是有时候闪退会
1,加油
1,真的很好;暖心的软件
1,我刚刚写完信;高考失利没过本科线只能上个专科;父母很失望;我也很失望;所以我向一年后的我写了一封信;我希望能够提醒我不能这样浑浑噩噩一辈子;高考失利了;那么未来的一切一定要努力！努力做到最好！
1,nice
1,挺好的
1,特别好用
1,很有意义。今天收到了两年前自己寄出的信;很是感触。
1,收到一年前的自己的信了。那时候刚上高三。|因为疫情的原因;高考推迟了一个月。今天知道成绩。我想;你应该也很期待叭。我也想有当初的那种信誓旦旦;但是在高考前几近崩溃好几次。高二的你是最瘦的嗝哈哈哈哈哈哈;希望之后我能瘦下来。高二的你也有过迷茫和混乱。我希望;我们都能幸福着;我们都好好的就行了啊。对了;还是没有留住钱这个东西。毕竟;好看的东西太多了;忍不住。嗝哈哈哈哈哈哈。希望下一次收到信的一年后的我;已经变得更加优秀。|别慌张;你很好。别害怕;你配得上。收拾行囊;再次出发吧！记得;那个叫自信的家伙;也一定要带上啊！
1,它有存在下去的意义;像童年埋在土里的糖果盒子一样。有些东西就是要穿过悠悠时光;就有了直达心灵的力量。
1,很好用的软件
1,这个软件是一个同学推荐给我的;我一开始还觉得这个软件不太好;但是我还是下载了;一用太好了;我希望自己一年收到这封信;我可以有所改变;不要向现在一样颓废了;加油吧！
1,我觉得很好;很简洁;优雅的页面;第一次使用这个软件;我很期待20的我收到我的信
1,真的很好;希望未来的我能看到
1,真的好喜欢这个软件 在未来某一天看到写给自己的行可能都忘记有个这件事 看到信真的很感动
1,不管未来怎样。那封信一定会在未来的某一天;在某个邮箱收到。
1,很棒的想法;在昨天生日我成功收到了五个月前的信。有些温暖;也想起了那个时候的迷茫;现在开始憧憬美好的高中生活啦;寄出了第二封信;希望三个月后能收到信
1,特别喜欢这样一个形式来写下某些时刻自己内心深处的话语寄给多年后的自己
1,没有广告;很干净的一款宝藏软件。每次寄出信;都带着对未来的期许；每次收到信;都会热泪盈眶。五星;希望它能一直活下去;让更多的人卸下心中的重压。
1,非常简洁;里面的用语也让我感觉很舒适很温和;很有新意的软件;很好奇未来收到信的我会是什么样子？
1,emm…我确实是好久没给未来的自己写信了;当把那一排排的文字打完后;其实是有许多感慨的。这个软件;我觉得是真心不错;你也可以来尝试一下给未来的自己写封信！
1,很好;期待一年后的收信
1,很不错;很符合我的个性的！真心推荐！
1,你给了我无数的陪伴;有你真好
1,值得鼓励。
1,希望未来的自己看到这份信的时候;能肯定地告诉自己;你已经做好了你最重要的事;以后还会继续把这件最重要的事情做下去;我爱你;林知轩！
1,加油⊙ω⊙
1,很喜欢的宝藏软件;没有广告;画面清新;不经意地收到以前稚嫩的寄信;感觉很奇妙;也时刻鞭策自己。
1,我希望未来的我能有所触动
1,感觉挺好的;能记录当时自己的感受;自己的想法;再寄给未来的自己;感觉就很奇妙。
1,很好的软件
1,愿你未来更好
1,好哦哦
1,我爱辽！非常新颖！真的被感动到了！
1,我很喜欢回忆过去的那种感觉|当时的心境  心情看到寄到手里的信   一下子又回到了高三  联考的难过失误   那种感觉下  我写了一封很长的信  两千字左右   发给一年后自己  大一有一天突然邮箱有风信  点开就愣住了   一下子又回到了那个时候  有恐惧 有期待  真好
1,好玩;期待半年后收信的时候
1,挺好的 给未来的自己一个警醒吧
1,说实话;我收到信件的时候惊到我了!我一字一句的读完;眼角微微湿润了些。。。一年前的我;你还好么?
1,原本就是想要找个树洞诉说一下心事的;偶然遇见了这个软件;清楚知道最好的聆听者就是自己。|刚写了两封信;不知道会不会收到;也很期待收到来信时的心情。|这个软件真的不错;值得尝试。
1,看评价看哭了|感觉用这个APP的人都是期望着人生能变好的|第一封信只是简单的写了希望 但是一年半之后再看到这封信发现都做到了|今天寄出了第二封信 除了希望也交代了现下的一些状况|“寄出之后不可撤回;不可查找;就此消失。希望你也忘掉这件事;直到那一天。”|慢慢忘记信的内容的这一年要记得变好|希望一年之后收到信的自己能笑着流下眼泪|加油;小程!
1,很不错的软件 这是唯一个我没有卸载过的软件
1,这个软件挺好的;也没有广告什么的;如果你是写信的话是不要
1,就是很好
1,给未来的自己写封信吧;加油哦
1,可以当备忘录(至少三天);可以是提醒;让未来的你听到过去的你的心声;让未来;能够多一份能量。总之;会很有帮助
1,真的是很棒的一个软件;给未来的自己或者他人写信;因为想看到这封信;也想成为信里所说的样子;所以有了奋斗的动力。
1,真的收到了好神奇的感jio
1,好
1,还不错 就是纸质信封在价格上可以再实惠一点
1,很有意义的一个app.
1,好的
1,第一次;这个软件很干净;很喜欢
1,收到自己一年前写的信的时候真的很惊喜;于是毫不犹豫的又给自己写了一封;希望每年都能给自己写封信;定一些小目标;很有意思;也很有意义
1,非常好(✪▽✪)
1,很喜欢这种方式  我希望十年后的自己看到写封信是不仅仅是感动  未来...皆可期待
1,软件真的很棒啊
1,很好;我们跨时空相见!
1,我觉得有这样的操作挺好的;期待未来看到这封信的心情。
1,偶然间发现的一个很奇妙的软件;一直想找到一个;终于有了;愿;就像我信中写的那样;那时的自己;不负众望;光明璀璨
1,温情
1,有的时候迫不得已要下一些软件;我一般用完就删;手机只留必不可少的软件;虽然这个软件我一年也用不了几次;但我一直留着;从来没有删过;因为我从来没有遇见过像这样没有任何广告和推送的软件;看得出来;这是一款软件研发者执着要做好的东西。它不只是产品;它更是一个完美的作品。里面包含着十分难得的情怀和初心;所以我希望他能一直做下去。这个软件存在的本身就是一件十分伟大的事情。今天的评价;也是我用了它两年以来的感慨;希望它的用户以及支持者越来越多;因为他几乎没有什么盈利;而它的本意也并不是为了盈利;所以希望它的研发团队可以一直走下去。|两年了;我给自己寄过五封信;每次都是在毫无意料的情况下收到一封来自半年前的信;那时的自己总是对未来充满着幻想与期待;收到信后;却也总是悔恨的心情居多;恨自己没有更努力一些;辜负了从前的自己对未来的期待。这个软件总是这样;让人心生无限感慨。这是一个有情怀的软件;也是一个有着光明前途和未来的软件。《给未来写封信》;希望10年或者20年以后;你依然完好的存在我的手机桌面上。愿多年以后的我们都能不负所期。
1,非常好
1,第一次写;遇到了难过的事情;寄的不远;但希望我收到时已经忘了这件事情了很棒啊
1,如果真的喜欢;那请把这一切当做是荣耀;而不是炫耀;;;;;真的喜欢这个软件;;希望可以越来越好
0,还要收费语音和照片;真的是
1,真的(//∇//)很好
1,太棒了
1,很喜欢这个软件。我觉得团队真的很用心;值得专门过来好评
1,真的很棒。
1,第一次写 但是感觉这个模式非常好 页面也简介干净非常方便 期待收到的那天
1,没有任何广告;每次回给我的信;都会给我感动;启发;思考。
1,很棒
1,真的很好！
1,设计感十足 喜欢
1,这个软件太棒了！
1,太棒了。
1,很开心！！！明年可以收到自己的信件了！！希望自己永远坚持;毫不动摇！！谢谢你们！这个app真的很棒！让我超级感动;也超级有动力继续走下去了！！希望你们越来越好！工作顺利;梦想成真！
1,真的好棒;和拾柒一样;我都可以用来倾诉;用来放松心情;偶尔跳脱出来;再回头看看;真的会发现不一样的自己。
1,自己写给自己的信;算是我对自己的勉励。里面还有很多陌生人的信;让我看到了生活的多样性。里面没有评论;没有谩骂;只有心平气和的陈述或幸福或沮丧的生活琐事;没有人回去责怪你的不是;只有默默无闻的了解与分享。
1,非常好的软件啊;很有纪念意义
1,为你们点赞
1,我对于这个软件还挺意外的;但是;我很喜欢这个软件;以前就想过;但是邮箱好像发送不了给自己还是定时的。。。。所以;我很喜欢这个软件
1,很喜欢
1,喜欢真的超级好
1,很赞啊
1,真的很不错
1,寄托我未来的期许;软件很好
1,第一次遇见这种软件;本来以为没有想象中那么好的;但还是抱着试试看的态度;下载了这个软件;进去之后比较简洁;一眼就能看出操作方法;也不知道怎么形容了;反正挺好吧。今天是我写信的日子;希望收到信的那一天;我会有很大的改变;加油!还有你;陌生人;一起加油吧!
1,非常满意
1,第一次用;只能微信登录吗;不可以用qq什么的吗我不用微信难过;先给五星吧;真的很温柔
1,这个软件  写满了大家对未来的期望  看着所有人都这么温暖  不给五星愧对此软件
1,连接了我的过去和未来;温馨而无线可能
1,我觉得这个app真的是一个很酷的软件;体会到了不一样的感觉
1,来写给未来的自己吧;愿你一切安好
1,希望未来的自己可以不忘初心;永远忠于文学热爱文学
1,赞爆这个神仙APP
1,写一封信;感觉心情畅快了许多;我真心希望我以后能收到这封心;我想永远记住我现在的
1,很好呢;在未来收到过去的信。
1,简直是个宝藏软件(个人观点)
0,??登录上去 提示我没有网了?麻烦检查下出了什么问题
1,给自己寄了一封纸质的信;希望未来的自己可以在不经意间收获这份感动。
1,现在是2020.7.17距离中考还有七天;希望收到信的时候;我不会哭的太惨;晚安。也祝自己加油;无论再怎么痛苦;也要活下去;终有一天你会感谢努力的自己。也祝这个软件一直都在。
1,收到了去年为自己写的信;我还是老样子;没长大;你倒是快些啊;时不我待！
1,挺好的
1,挺宝藏的一个APP;希望十年后能收到吧
1,太棒了!!!
1,还不错啦
1,第1次给未来的自己寄信;我现在马上就初三了;希望4年之后我的目标能实现
1,希望能够一直运营下去吧
1,非常好;在这里可以随便发泄;秘密不怕被熟人看到;未来的自己在某一天还能有一个惊喜。
1,妙啊
1,挺好的
1,至少刚刚写完信的我很满足
1,app功能很好;希望优化一下准备寄的时候闪退问题;还有添加图片功能也很奇怪。除此之外非常喜欢!
1,很好
1,很棒
1,很有意义的软件;会推荐给朋友的
1,我希望未来的我能收到这封信
1,真的是个很棒的软件
1,很好啊
1,太喜欢了;真的是个宝藏软件;超级无敌宇宙推荐;这个APP很特别。
1,真的是很好很好的APP|很暖心|很暖心|第一次用|但是会用好久好久|感谢
1,哇塞;简直就是神仙app;寄出去的信还不会让我们看;到时候收到信的肯定惊喜又开心;话语已经表达不了我的开心与激动了;爱死这款app了;建议赶紧下载;太赞了!!!
1,好
1,第一次写给未来的自己;感觉很微妙;感觉这个app好神仙啊;希望2023年的我还可以收到这封信吧!
1,挺好
1,很不错的软件
1,非常优秀;真的很优秀;有梦想的你们可以来这寄信;多年以后;愿我们历经磨难;归来仍是少年!愿你我;带着赤子之心;一路向前!!!
1,希望半年后我的微信还健在
1,一封信;封住一段时光;如今的憧憬;未来的期许;愿你不负时光
1,这都下知道是我第几次下载它的;很好。
1,第一次寄信给未来的自己;刚刚升入高三的自己;未来的一切都是未知;寄给两年后的自己;希望自己未来一切安好;顺顺利利！良心软件。
1,希望未来的自己收到这封信的时候;还可以笑着说我做到了。感谢这个APP吧;几块钱不成敬意。
1,想象一下当你在未来的某一天突然收到自己的来信|看着曾经傻傻的自己憧憬着以后在信中写下自己的梦想寄给现在|而在生活的压力下颓废不堪的你收到这封信会不会想起少年时那个最纯真的梦想顿时泪目|是在什么时候|连自己少年时心心念念的梦想都丢失了呢|再想想现在麻木不仁的自己|看着曾经少年写下的“希望过上想要的生活不被生活打败”|顿时心中有了目标有了精神支撑|为追逐梦想奋斗着
1,神仙软件！
1,非常棒!
1,这是一个很好的软件。
1,时空的交错
1,很好
1,很好的软件;让我把心里话都写出来了
1,刚刚写了第一封信;感觉很有意义吧;喜欢
1,很棒
1,不错哦
1,很用心的APP;刚刚给2020.7.22的自己寄了信;希望铭记
1,神仙软件
1,有很多想给未来说的话;支撑自己不断前进
1,很好
1,很好!
0,☄ฺ(◣д◢下了第一次;写好信了一直卡;重下看看再来评论
1,之前就听过能用邮箱缓发邮件;但最长期限是两年;那时我就有了一个想法——为什么不能更久呢?今天在偶尔间翻到这个APP;体验了一下;感觉还不错;就交互界面而言我就觉得很不错;简洁而又方便;希望这款软件能够更好的迭代;不要像某些软件一样追求多元化而忘了本心;失去了原有的特色;最终惨淡收场。最重要的是我很期待在未来能收到自己的来信;即使被遗忘。
1,挺好;写给以后的自己
1,写给未来的自己;让那时候的我;看看现在的我是什么样的感觉
1,真的很好
1,以这种方式给未来的自己写信真的很奇妙;希望未来收到的;信内写的任务都实现了!
1,很不错;纸质的也想试试;等我写满一页纸发一次看看
1,温情的感觉
1,可以;很有意义
1,这个软件给了我温暖;像故乡的感觉;美好
1,很好;特别的一个寄信方式。
1,满意
1,很棒真的;希望未来的我;也不要后悔以前做的所有选择
1,很喜欢;现在的我还在努力写信给未来的自己;希望未来的我能收到☺️
1,先给个高分吧;我对这种寄语未来的方式很感动!
1,超级有爱的app我爱了
1,情怀满分
1,第一次用这个;最近的烦心事很多;想的也多;希望自己不被影响
1,很好
1,收到过去的自己写的信真的是别样的感到啊
1,真好;还能在迷茫的时候回顾一下初心;找一找以前自己的样子。没把我拉回来吧;倒也是生活的一点点...嗯...小幸福叭
1,我很喜欢将来的自己对话的感觉;终于终于有一个地方可以完全敞开心扉;多棒对不对;那个自己就在时光彼岸支持着我走着这孤孤单单的路;真的很感谢这样的软件哦❤️
1,我给自己一年后写了一封信;那个时候我可能是中考完吧;现在的自己很差劲;希望未来的自己能改变;不止留于此处;多去外面看看。而那封承载着我寄托的信件;是我给未来的自己的一个小礼物;2021年的中考;2024年的高考;无数莘莘学子寒窗苦读;为的就是能在自己的生命中绽放光芒;每一颗星星都有它存在的价值。|现在是11点56分;陌生人;早点睡吧!
1,希望能收到;很有创意的app
1,自己;是个很好的对象。
1,我很喜欢这个软件;唯一有点遗憾的事有声信箱更新的好慢呀;而且我很喜欢最初的那个小哥哥读的信;现在新的有声信都没有他了;好伤心呀
1,很好;可以倾诉自己的心声的一个好地方
1,很好
1,很暖心的app;希望我们都能与未来最好的自己相遇。
1,写给朋友;写给自己;写给未来。时光荏苒;一切安好。
1,不念往事;才会有更好的未来
1,还有3天中考加油
1,特别满意;以前一直想有一个这样的软件;终于发现了这个宝藏软件;让人很惊喜
1,第一次寄信有种怪怪的感觉;正处在高二的我写给毕了业的自己;希望在这一年里可以好好努力;能够实现自己的目标
1,已经在期待自己收到信的那一天拉~感谢能有一次和自己对话的经历;真的;感谢!
1,满意
1,很棒;希望未来的我看到信能多多加油;开心点儿
1,未来不要迷失自己;忘记初心
1,能让自己对未来有所思考和期待并记录下来
1,无论喜无论悲;两年过去了;在看当年的事感慨很深;时间也许会带走记忆;但时间带不走的是感情;现在的我看两年前的事;仍然很痛很痛;无论如何;生活还得继续;加油
1,感谢开发者;让人在痛苦的生活里找到一丝慰籍。
1,很棒
1,真的很感动;在一段时间之后收到多年前的信;很开心啊 ;这个软件很好;特喜欢呢。。
1,我觉得还是很好的  因为能给我带来动力！
1,非常好
1,很好
1,他也能给你未来的生活带一些意外的惊喜和小雀幸;也能让你记忆起初心
1,好喜欢;希望未来的自己收到然后重振信心;努力生活!
1,留给未来的感动和对自己的答案
1,今天收到了我五年前的来信;没想到有一天自己也能治愈自己
1,特别好用的软件我哭;绝了铁汁;太爱了
1,很好!
1,很棒的软件
1,希望未来越来越好吧。
1,很好
1,还不错很喜欢
1,很有意思 希望软件得到广泛使用
1,有一种感动
1,就很奇妙的感觉;就很棒。
1,我爱
1,希望光阴与流年为将来的我寄去的是慰藉与希望
1,五分;完美!
1,很喜欢这个软件;我认为这个软件不需要所谓的一星保护;他值得的是满星;我刚刚才寄了一封信;给一年后的我;那时候的我应该在中考前后;很期待到那时候收到了这封信;不知道我有什么感受。|我在五年级下册左右给两年后的自己写了一份手写信;因为那时候真的很好奇初中是什么样的;很想知道加了历史政治等科目后;我是怎么学习的。难过的是那份手写信我发现了这个软件才想起来;现在应该找不到了;真的很可惜。|感谢开发商的这份心;真的很好;因为我之前设了一天后收;大概在上午八点半;就收到了;本想着玩玩的;单等到真收到了;还是开心的。更多的是感慨吧;谢谢你们的努力;有了这个软件;我语文水平也不行;不会表达;能说的也只有感谢了。|也希望开发商不要让这份工作变了味儿;希望你们能护住自己的初心;初心不变;江山易得。
1,给未来写封信;那天收到了信;你会发现你也年轻过。
1,刚刚撰写了我的第一封信;希望给现在的自己一些时间;也对未来的自己多一点期待。愿我们都能成为更好的自己。加油噢！
1,心里最真实的感悟在心里;更在信里。
1,希望3年后我可以更好
1,不错
1,每一次打开软件心都会变得柔软
1,挺不错(*๓ ́╰╯`๓)♡
1,收到了自己两年前的来信;瞬间泪崩了;|| 她说;因为报考的问题;还有的分数的问题;她决定去复读了。她说她不会在沈阳读书;太尴尬了;太卡脸了。她说;她或许会去一个小镇;然后在那里躲着一年;或拼搏;或养老。她说这是她感觉到难受的时光;所以想给两年后的自己写一封信。||为什么是两年后呢;因为一年后的嫒嫒高考结束;对专业也不了解;可能正在焦急的等待着通知书;我就不给你添乱了。而两年后;经历了一年的大学;那个时候应该放假了;或许更有情怀。||她问我;最近过的还好吗？一定比现在开心吧。她问我;考上了哪了;是自己想去的吗？是学了心理学专业还是师范类专业？现在学的专业喜欢吗……问了好多的问题;最后她问我;有更爱自己吗？||现在呀;应该是比18年快乐的吧。至于学校还是很抱歉;考上了一所不上不下的 学校；自己没学心理学也没有学师范;而是学了经济学；对于这个专业;喜欢也不喜欢;就是恰饭吧;……;然后有更喜欢现在的自己。||这两年也经历了挺多的吧;复读的那一年;在小镇上过的挺好的;挺舒适的;又养老又拼搏;应了你那句话了。然后就是上大学;上学期自己没有怎么努力;然后这学期还是挺水的;这一点有点感到抱歉;绩点看的过去就可以了。嫒嫒也很清楚;保研与我无关;自己也成为不了科研大佬;想去学法律;不是说想要捍卫法律的尊严;而是真的觉得自己可以做一些事情;哎;两年后的事情;谁又说的准呢？大学和自己想的不太一样;尤其是我现在学的这个专业吧。然后其他方面的话;在专注的写文章;佛系更文;就是开心;但是原创和黄V都有了。然后;加入了读书会;读了好多的书。在长投;帮助别人提高财商;同时又有自己的收益;觉得很有幸福感;还有……||嫒嫒;最近过得很好;很喜欢现在的自己。||把软件又下载了回来;然后又写了一封信;写给一年后的自己;过的还好吗？小金库有多少了？有坚持写文章吗？……||多年以后;愿你不负所期～
1,挺好的
1,非常好用!
1,挺好用的;目前已经寄出三封信;希望以后收到信的时候会为这时的自己骄傲吧。
1,神仙!
1,挺不错的
1,第一次给未来的自己写信;希望收到信的那天会很开心⊙▽⊙
1,我觉得很棒.
1,感觉很不错
1,真的很棒的一个软件
1,挺好的 说出了自己想说的话 提醒了自己   也终于有时间静下来好好思考一回了  使我觉醒
1,很好
1,第一次写信;有一种奇妙的感觉。
1,不知道未来的我看到这封信会是怎么样的心情;或许淡然一笑;或许感慨万千;或许悲伤懊悔;如果有时间平行时空;我想收到未来的我的回信;让我知道未来我究竟会是怎样的。
1,刚刚有写了一封信;感觉不错(*๓ ́╰╯`๓)♡
1,2021年中考加油ヽ(•ω• )ゝ
1,很棒的软件;冲冲冲
1,希望如此;未来迷茫;人生不值得
1,非常棒的应用了;今天收到自己两年前的信;感觉好奇妙啊
1,好好好
1,还不错
1,希望我能成为信中梦想的样子;嘻嘻(♡ ̇) ̇♡)
1,很好
1,以前我还在读初一的时候吧;还是初二的时候用步步高家教机发现的这个软件。然后当时给自己写了一封信;我应该是在2016年写的;然后寄给2019年七月份的自己。虽然我没有实现;但是我觉得这个软件非常好。爱了爱了神仙软件。
1,真的是偶遇这个APP啊;然后只是看了名字就果断下载了。然后果断推荐给好友。今天写了第一封信;选择了纸质的 因为很重要要有仪式感
1,软件是真的好用呀;这是个宝藏软件。高二的时候给自己写了好多封信;现在我大一我给男朋友写了好多封信;不知道我和他还能一起看那些文字吗。真的希望和他一直走下去
1,非常棒;无广告;页面简介
1,我喜欢
1,超棒阿 不知道未来的自己收到信时会有什么感受呜呜
1,爱了
1,挺好的;我觉得。
1,今天;写下了人生除过考试外的第一封信;是写给三年后的自己的;希望那时候自己能变成计划中的样子。
1,捐助了10¥ 很好的app
1,嗯 最好的软件了  特别好 需要的别错过 让文字信件成为爱的另一种表达方式
1,真的很优秀的一个软件|鼓励鼓励鼓励!|希望以后也能够如此的纯粹
1,很爱;很有意义
1,超赞
1,很棒
1,很奇妙的一件事;自己给未来的自己惊喜
1,非常好的软件哦~继续努力呀
1,很好用的一个软件;加油!希望越做越好!
