情感倾向,评论
1,真的超喜欢这个app;在这里遇到了很多友善的朋友;也有幸能够倾听他人的故事。
0,写了没人回;回了没人再回
1,绝对五星;这个软件太干净了;好评
0,综合都是很棒的！但是但是但是灌水别院的审核时间太长了！晚上零点发的第二天八点才能过审！改进一下拜托了
1,非常好;每天能多领点积分换邮票就好了
1,挺好的;就是有时候登录收不到验证信息是为什么？
1,很纯净的软件;能让人一瞬间平静下来
1,很好！通过朋友介绍的;很棒
1,我想到一个功能;不知道合不合理;大家有没有需要？在过客岛发动态的时候能否增加一个选项：同步到灌水；或者在发灌水的时候有个选项：同步过客岛。
1,真的超级棒的软件;我似乎找到了一个专属小朋友;爱了爱了。|比心心ヽ(爱´∀‘爱)ノ
1,很棒的软件;要坚持下去哦
1,很开心能遇到你
1,很棒的软件|就是最近不知道为什么打开时界面出现了白屏（？）已经好久不能回信了…
1,从17年就开始用 虽然中间有段时间因为种种原因没有再用 但是最近有回归也很快找到了很好的笔友 这个软件发展了这么久依然没有变了最初的味道 虽然有收费但是真的很便宜 而且可以通过积分的积攒来换邮票等等 不是很懂那些打一星的nt怎么想的
1,能不能出一个使用说明;邮票是不是发出信件的必需品;有没有人收到我的信件;这些我都不知道啊
1,非常棒的APP;已经在过客待了半年了;遇到了两个神仙笔友;一个通信来回一百封了;另一个来回五十封了;篇幅都很长;极其的尽兴;非常的爽快❤️这都是什么神仙体验;若没有这个平台;我上哪去找到我的那两位神仙笔友
0,差评表情;还要绑定手机;为什么不能多重渠道登录;官方要改进了;影响用户体验
1,怎么看自己寄出去的信的状态啊
1,很棒的软件;支持´▽`|感谢过客岛;树洞的功能|谢谢过客
1,阅读时可以选择上下滑动的方式来翻页吗？
1,这真的是一个非常干净的软件;我很喜欢。而且邮票信纸什么的都有免费的;标价的也不贵;还给那么多积分给用户换免费邮票;我真怕你们饿死……
0,很喜欢这个软件~|但是用这个软件手机很容易发烫。
1,很满意;通过写信;在这个节奏日益加快的今天;用文字的力量去接受更多的温暖;软件创意非常好;希望能够一直保持初衷;不掺杂进其他戾气;给更多孤独的人温暖
1,留一颗心;怕你骄傲。干净、简洁、无广告、气氛很和谐;是需要静下心来细细体会的。希望有更多好的体验。加油
1,挺好的;给五星啦老王;哈哈哈哈;希望你们越做越好！
1,很棒的一款软件呢;遇到的每一位过客都很有爱呢。就在刚刚发现每一位过客的编号都是不同的（收到的信）;很爱这个小细节;每个人都是与众不同的呢。我喜欢写信的感觉;之前和闺蜜有过好长一段时间都是通过书信交流的。Gorkor能带给我想要的感觉;等信时的期待与焦虑;收到回信的兴奋与感动;真的很喜欢。祝愿过客越来越好。
1,之前的问题;通过微信;还有人工客服;得到了很好的解决。虽然说下载了七八次吧;但是好歹愉快的存活了下来。就软件来说;除了出了的那个bug;其他我都挺满意。不然我也不会卸了n次;再安装n次。那个bug现在应该是修复好了;反正没问题了。
1,感觉这个APP挺好的;设计得挺用心的;里面不仅有有趣的灵魂还有走心的言辞
1,超想体验;可是我收不到验证码怎么办
1,希望他一直好下去;不要像soul变得那么可怕。
1,本来是为了交作业才下载的软件。没有想到这么让人惊艳。里面的小伙伴们都好真诚呀;整体氛围特别安静平和;有别于当下绝大多数浮躁的社交App。写一封信;等一人回复真的很好。|下周的课上要给班里同学分享这个App;希望其他人也像我一样喜欢～|ps：什么几星保护属实没必要;喜欢它就给它五颗星星。不为更多人知道它;只表达我的喜爱和赞美。||还有！希望在过客岛里面也可以直接给岛主写信呀555。有时候信箱里碰不到投缘的;可是过客岛可以碰见！！！！球球～
1,我爱死这个宝藏了|不用担心认识的人看到|每个人都素不相识
1,恍恍惚惚;慢慢悠悠。回归儿时的纯真吧！那是一个什么都漫的时代…|这个软件很好;我很喜欢;谢谢(*^o^*)|我就是有一个问题;我不知道积分是怎么用的;可以解读吗？|这一分就留着你们进步啦~|开发者看看我！加油^ω^
1,超级超级超级满意
1,咳咳;要一直一直保持初衷哦;过客很可爱;喜欢过客的朋友们;也很可爱。|||只是呢。建议把新教程再放的显眼些;在首页正中央;内容都放一起。希望过客有时间或者有精力的时候;考虑考虑改变下。为了即将到来的小可爱们。我刚刚来的时候;真的弄不懂
1,我太喜欢这个软件了;希望过客也能继续保持初心呀
1,我在做关于你们的营销策划大作业;虽然不是很想让它变成大众软件;但我想让更多的孤独的人找到这;让这个软件陪伴我们的时间更久一点 ❤️
1,这是什么神仙软件呀✨真的太nice了(//∇//)邮票好看;又唯美;啊啊啊啊~(土拨鼠尖叫)为什么没有早点发现？>o<|就是;时间过得久了;信也会被上锁;需要买钥匙;不知道有没有永久的
1,绝对五星;不要被污染！！！！！！！！！！！！！！！！！！！
1,我想问一下;写信的时候地址是什么？知道的
1,超爱过客！里面的每个人都好可爱喔
1,用了两年了;过儿;超级爱你啊！！希望你可以一直一直下去;陪伴我们每一个春夏秋冬~爱你哟
1,我想问问咋把我的过客岛给封了;不想要过客岛了|里面的坏情绪太多了;懒得删了
0,发了两次验证码都没来;卸了
1,车;马;邮件都慢|一生只够爱一个人|超赞app;界面干净整洁。|遇到一个很好的笔友;虽然他十天没有给我回信了;应该是很忙吧;之前就说过他很忙。|反正感谢这个app;生活好像回归了一点纯真|祝过客越来越好。
1,为什么树洞过不了审？
1,有一个问题一直想问;比如我已经和一个人成为了笔友且在回信;然后她/他又在树洞里看到了我的匿名树洞;通过树洞再给我寄信;会是什么形式呢;会不会惊奇地发现哇;居然是我。
1,很慢很平静;好像回到了那个一天只有两三封信的时候。
1,很矛盾的心理;又希望别人发现这个宝藏APP;又不希望这个APP被污染;希望过客一直保持初心;不要变鬼哦;不然我会放弃你的哦
1,我喜欢这个软件;喜欢它的干净纯粹;温暖治愈。我不希望它随时间而变化;我希望它一直都是最初的模样。
0,为什么创建公开树洞一定要两百字呢？一定要发长篇大论的吗？
1,希望能保存我们的书信记录;而不是那种几封信就要购买;就我个人而言对于邮票钱;给的心甘情愿;但是对这些花里胡哨的收费就有一点难受了;给个四星吧～
1,客服小姐姐请看过来;您好噢;请问为什么总是收不到验证码呢？有点无奈;收不到验证码的话;没有其他办法登进去呐;第一次遇到这样的情况;之前还是可以的。
1,一见如故;再见倾心。
1,在这里可以遇见更有趣的灵魂;发现更大的世界！
1,超级好的软件☁️☁️☁️☁️☁️
1,爱了爱了;千万要保持啊
0,找不到自己发表的！其他还行！希望改进
1,希望能够一直保持这样干净的模样;不要变成下一个一罐;比心心
1,为什么接收不到验证码？？？？
1,发现每个评论都回了hhhhh 加油呀！！
1,很喜欢这种恍恍惚惚需要等待的感觉;只要等来了;就会有一种莫名的缘分拉扯着;八个小时不算太长也不算太短;至于有人建议说四五天才到的;像我这种记性差的;四五天就把人忘了;现在我们生活在快时代;微信QQ发消息都很快捷;可写信收信这八个小时就让人有一种说不出的神秘感
1,用文字来认识一颗心
1,过客岛是不是不能赞助积分了;这样不能发图片了呀！
1,挺好的。但是我想问一下;为什么我创建不了过客岛？我简介什么的都填完了;但是我点击创建它没反应？
1,我真的没想到一封回信能给我这么大力量。我真的很感动很感动;thxx|很谢谢这个软件;很棒。
1,从来不评论的我特意来评论一下。过客真的是一款很有爱的软件啊;比起其它软件;它少了许多戾气。而且里面的人真的超温柔。今天花了五块钱买了一套邮票;算是小小的支持一下这款软件吧;因为我好怕他运营不下去（捂脸（*/∇＼*）真心希望它能越来越好;请继续努力哦！
0,有点抢钱的意思;刚开始官方信占满让你买扩充;回信两条你还得买邮票！
1,写出去的信 怎么自己看不到内容啊
1,换了一个手机又下回来了(づ ●─● )づ|手机必备啊。
1,我之前注册的手机号;现在停机了;不知道能不能找回我的账号啊？
1,我给好朋友写了封信 
1,特别喜欢过客上的人;每个人都很棒;如果我在微博上说那些应该被骂的体无完肤了;可是过客;大家都很包容我;没人骂我;大部分人都很同意我的观点;我还遇到了性格相似的朋友;非常感谢
1,总体很棒。|然后呢希望可以树洞多一些;或者是删了的树洞;可以找的回;就专门放已经删了的树洞。|自己无助烦恼;打开那些树洞;就会想有人陪着我呢;就又有了勇气;所以我觉得这个可以改进一下。|至于邮票啊;我觉得还好啊;本就不是像微信QQ这种快速回复的社交软件。我还是喜欢这种慢慢的;慢慢的。|所以我用了两周;没怎么写信;选择性回复信件。不需要太过强求。所以邮票管用。|其他就没有了;都挺好的。或者可以做个简单版;有趣版？|过客岛没用;我只用了时间胶囊;树洞;信箱。|这是我的小意见啦。|还是很棒很棒。
1,不错;是在这快速信息时代的一股清流;有pc端吗？能扫描上传吗？ 喜欢手写的信;如果能扫描上去会是极好的;打字总感觉少点东西
1,这个软件很好;写信这个创意能做到现在程度还不错(✪▽✪)
1,很温暖的一个软件 一开始页面有点看不懂 慢慢琢磨就好了 邮票也不贵 就几块钱 我非常愿意花几块钱和笔友写信 现实写信也要钱啊 抱怨这个的我真看不懂。。还有 建议每次寄信的时候如果能把自己寄的那封信保留下来就更好了 以后看看回忆一下也挺好的 并且 希望可以不搞那些花里胡哨 换头像发动态那种！！千万不要！那样就没有特色了！像现在这样简简单单的挺好的
1,来之不易才会最显珍贵;日久见人心;同样旧日也最现真情。网络浮躁精神空虚的时代;Gorkor不失为净土的称呼。
1,加油加油！其实邮票也没多贵啊;我是个学生;有时候省一顿饭钱就能买好多票票;在过客我找到了我的长期笔友;我们分享生活中各种趣事;讨论各种问题;而且;我的笔友会给我很多很好的建议;这让我受益很多;目前我们做了很多约定;早起;减肥;都在一步步的让自己变得更优秀。|说软件邮费贵的;其实过客算是小众一点的软件了;（毕竟现在很多人都沉不下心来写信和等回信;当然;这也让过客少了很多浮躁的气氛;里面的人都会比那些交友软件干净很多。）过客真的是很用心的一个软件了;那么给点邮票钱也没什么呀;毕竟大家都要生活的;这也是开发者的劳动成果嘛。|其实我有些担心过客因为钱不够然后变成现在的soul和UKi还有一罐（我居然用了这么多
1,过客岛里面的堂屋什么？有什么功能吗
0,真的强烈建议软件加一个笔友找回的功能 手残删了我的笔友 一个星期发布了好多寻人启事也没有回复 我的笔友也没有给我写信 交流了很久 已经成为了朋友 突然因为这种错误失去了一切 比分手还难过 软件花里胡哨的功能少弄一点可以吗。我佛了。笔友丢了 那我也没必要在继续玩下去了。
1,gorkor真是社交软件中的一股清流！界面简洁舒适；写信的交流模式我很喜欢;感觉比几句几句发消息更能促进人与人之间的真诚沟通;这个过程也是与自己心灵对话的过程；最钟意的是;运营者把软件网络环境管控得很好;绿色;干净;没有那些乌七八糟社交信息;而且还有机会和大猫老王这些官方人员通信互动！这是一款可以坦诚抒发情感宝藏软件！氪金买美美的邮票和信纸也值得啦！毕竟开发和运营软件是需要大量成本的;让工作人员吃饱饭;gorkor才能做得更好啊！
1,这个APP真的很治愈;还让我认识到了有趣温柔的人。首先感谢开发者。但是我还想说的是希望邮票和信纸可以少点币嘛？有点烧钱。因为还是学生;没啥钱;
1,我用过了三款类似功能的产品;用得比较多的是国外S开头的一款产品;通过朋友推荐才使用的过客;我觉得过客岛的机制让人眼前一亮;是个很棒的创意;主要的书写和阅读信件的UI也做得不错;看起来舒服。我扣掉一颗星星的主要原因有两个;一是首页的内容不是很有条理;各种表情和菜单没有很好的体现各种功能的实际用途;没有舒服的引导;感觉要用户自己去琢磨;第二是实在不能接受时光机需要付费解锁的设定;我个人和笔友都喜欢把一些对时事的看法、读书的体悟写进信里;都是些是思想的沉淀;有的更是很有价值的文字;一般人通信都会保留来往的信件的吧;回头看既往通信还要逐个用户付费解锁这实是糟糕的体验。我个人建议可以设定为所有用户既往通信查看功能一次性付费;或者有用户想要整理“两地书”的时候一次性导出时收费。
0,不满意！！！！！！
1,是还可以;但是我想问问为什么我发的树洞被设置成私密了？我明明是公开发表;还有人评论来着;但是过了几天再看就变成私密了。
1,高中时用过的;怀念以前偷偷在被窝里和笔友互诉衷肠的日子
1,质量太高了!!!作为学生党;其实一般收费都不咋碰;但这个真的很良心!!!非常可!!!很治愈
1,真很好;只是不知道用久了积分够不够买邮票
1,之后会添加广告吗？
1,很棒啊;里面的人都很温柔;基本遇不到憨憨。憨憨们大概和那个打一星的一样都玩不下去。
1,用了一个月啦;超喜欢这款治愈系的软件。也给身边亲近的几个朋友安利啦;最好的一个朋友也找到了长期笔友;我们最常联系的都是零零七;七是个幸运的数字哦！|大猫最可爱了(投喂小鱼干
1,超级棒;太喜欢这个软件了;和我心中的理想型一模一样。笔友超级温暖善解人意。额;虽然被鸽了几次;但还是很喜欢过客;极度推荐。
1,优点已经很多人讲过了;我说说建议吧;我希望增加图片模式;在自己的过客岛中以图片来记录生命当中的美好;当然主要是文字;但文配图我觉得更好;24小时过期太短了;还要付费。希望官方看到这条吧;还是很感谢有这样良心的软件啊
1,真的超级棒！！！我很久没有遇到这么温情的app了;不光是写信;等信的感觉很舒适;里面的过客岛也特别有意思！灌水区的动态刷的很快;大家都特别友好！
1,我很喜欢;就是鸽子有点多了。|过客×|过鸽✓
1,很喜欢这个软件;上面的人都很温柔;是真的很温柔。而且当我在信中安慰别人;并且起效的时候我也会很有成就感很高兴。在等信的时候也是充满期待的。树洞也很好;很期待那几个还在新创的功能|然后那些抱怨说收费的人;我寻思不收费这么赚钱?而且这是信;写信就需要邮票;邮票要钱不是合情合理的吗?现实中邮票不要钱?而且也可以积分兑换啊(当然这也只是我的个人意见哈)|提个个人意见：如果写了树洞可以直接在底下回复他们就好了|以上仅我个人意见！毕竟萝卜青菜各有所爱嘛
1,开发者看看我 希望能添加一个第三方登录 比如QQ微信等登录 因为我有时候会换手机号 如果换了 我就登不上去账号了 相反第三方登录的账号就一直存在 或者是手机号可以绑定第三方 |就比如我现在登不上去了。。。我还没给回信呜呜呜
1,很开心在这里遇见我的012;不知道能否有幸从你那里集齐“过客天空”这套邮票呢
1,非常好的一个软件！里面都是温暖的人！就是稍微有一点点费软妹币;不过利用好积分也是可以解决这个问题的！
1,下下来了;结果一看;不能用国外手机号码注册…只能再卸载掉hhhhhhhh评分我也不知道评多少hhhhhh
1,为什么么在自己岛里发图功能;不可以一直保留;提个个人的建议;就是能不能有一个发图的功能！还有总体来说;这个软件真的很不错;非常不错;很爱;超爱
1,良心软件;希望不忘初心;走出漂亮且坚韧的步伐;加油(ง •̀_•́)ง
1,不知道为什么;我的靓号好像有点奇奇怪怪了。||之前在灌水别院的动态是可以不过审核的。现在要了。每条都要。而且我看其他客友都是不用的。他们是直接发的。不知道为什么;是之前发了什么吗。感觉没有什么记忆。没有什么敏感词啊。就是昨晚的动态今天早上过;奇奇怪怪。||但是真的有点别扭;动态不给我过审了/挥挥。
1,是不能收藏那些写得非常好的信吗？非常想收藏那些写的有共鸣的信想保存一下;以后可以看一看鼓励自己激励自己。
0,这app有点太抢钱了吧;想快速得到回复就买不同的邮票;邮票两张很快就用完了;那之后就开始用积分买;但是积分和兑换比例完全入不敷出的;那不就是引导消费吗。|说实话你一开始就把这些收费的摆在明面上;我觉得还行;这买邮费又不说清楚;先把人引入坑再开始这种循环消费;未免吃香难看吧|这真的不是你设置多少额度的费用问题;完全就是让人观感不好
1,良心软件(〃∇〃)
1,额额……希望写信时也可以发图片;不用过客岛。|还有就是;树洞主人给我写信;但是我忘了我回复的啥啊;我也不知道她是那个树洞洞主;好尴尬啊
0,能不能创建一个独立的草稿箱;让我看看自己以前写的信。
1,强烈建议;能看到自己写过的和收到的全部信
1,我很喜欢这个软件;几年前无意发现的;唯一的建议是;之前的笔友可以互动的一些功能什么时候才能开发出来啊…我好想念
1,很好的软件;心甘情愿花钱
0,总体来说;还不错。就是攒积分可太难了;我天…。
1,希望邮票的投递时间可以再长点;最好有一天到三天的。
1,这是什么神仙软件！！！|刚入坑;真的超级喜欢Gorkor！|在这里祝福Gorkor永远干净纯粹！
1,竟然让我脱单了;必须五星好评～邮票虽贵但是真的很好看！！这种写信的方式也很好
1,我觉得光是每条评论都回复就足以看出开发者的用心了叭
1,真的超级棒的一个软件|对我这样什么事都喜欢憋心里的人来说简直就是个世外桃源！|风格简约;里面的人也超温暖|宝藏软件;爱了
1,开发者大大;我特别喜欢这个软件！我想问咱们这个软件里有没有外国朋友啊？（希望大大快点回
1,看了一圈评论;感觉官方回复好用心呀。我刚刚开始用这个软件;真的感觉像捡到宝了一样;画风简约清新;但功能很多;大家的回复也都很友好热心;评论区里很多人反应的问题我暂时都还没有遇到;是因为开发大大一直在整改么？哈哈;开心。有个小建议;希望水族箱可以更有趣一点儿;书单内容可以多列几个;宝藏app;冲鸭~（第一次评论这么多字;因为真心好）
1,想问一下;写的信如果能被人收到;一般有几个人能收到
1,这个软件仿佛把我带回了小时候 一种悠闲的暑假午后的感觉 一切慢悠悠的仿佛好日子过不完 |很喜欢这个软件 不希望太多人涌进来 就保持这里的纯真和善良好了 这里的人都好温暖啊|不过提一个小建议：可不可以设置一个功能看见自己在别人的树洞底下评论了什么呀 看见树洞主人给我私信 我会忘了他说了什么我评论了什么 有点尴尬
1,为什么登不上了;哭泣
1,只是一个超棒的软件吖;我喜欢的不得了。|每当收到来信的时候我都很期待;打开读信的时候都是微笑着读完的。|有一点点小小的建议。希望回信可以增加图片功能;我回信的时候总想附赠一两张照片;我觉得照片有时候是可以带给我们欢乐的。
1,我的过客突然白屏了！重装了还是白屏怎么办
0,清了个缓存;页面显示空白了。
1,荣耀v20老是卡住界面;就是界面全白板;退出重进也没用|然后也没法操作
1,白屏了;无法刷新;程序猿们快快解决一下这个问题吧！
1,Gorkor今天在更新版本吗？本来想今天回信给我的笔友;但打开后全是空白;刷新了也是。
1,好棒好棒好棒！一直想交笔友的;没想到有这么个清新的软件！！意见：写信的时候就把开头的空两格设置好吧;就是按回车的时候自动空;这样自己看起来也方便！
1,我是个新玩家;我想请问如果没有积分的话;是不是自己以后写的信都要贴邮票;而且都要花钱买呢？
1,为什么我收不到验证码;登不上
0,真的很好;我想自私地用1星把它隐藏起来;真的;我不想让更多人来到这个世界
1,这个软件里的人都超级温柔啊|每天都可以收到不一样的信|很幸福
1,软件内部社区的氛围真的超级好！希望开发者再接再厉;妥善处理商业化和社区环境的平衡;不要破坏这净土。
1,已经很好了;希望能收到更多有趣的信。希望养鱼的那里面的鱼可以养大哦(´-ω-`)
1,是个宝藏app;慢节奏;没有即时聊天;所以话题还是有得聊;每天看看灌水专区也是必备;有好多文案;信箱空的时候那些文案也很好;我有幸有个固定笔友互相写信;希望过客能长久下去哦！！！
1,我很喜欢这个软件;希望那些来过客要微信号的去别处吧;不要污染这片净土;这里不是你找陪聊的地方。|希望我们能有有效举报这类言论;维护这片世外桃源。
1,使用过客一年了;非常好使的软件;干净纯粹
1,我认为这个软件真的很棒！！！！！！|但是可不可以体两点建议？|1.希望灌水区可以出屏蔽功能;不想看谁的动态就可以把他屏蔽掉|2.希望写信的时候可以添加图片;因为在现实生活中写信也是可以邮寄图片w
1,超棒！|希望你们能一直这样好！|大猫和老王真是超可爱！|总是在不经意的时候感动。|都不知道说些什么好。|加油！
1,很独特哦;能把自己想说的话都说出来
1,这就是我寻寻觅觅了好久的软件;从一堆花花草草中好不容易捞出来的宝贝;外表很朴素;可是打开后才知道这个宝贝的好！
1,很好的软件。干净纯粹。|现在一切都太快了;短视频花样百出;社交软件左滑右滑又开始新的一段邂逅……已经很久很久没有认真地和别人说说自己;说说生活;谈谈人生了。|也很久很久没有被别人这样认真地对待了。|也很久很久没有感受这样单纯的祝福了。|生活就像一盒什锦糖的感觉;真的很有意思。|祝Gorkor;也祝所有的过客;诸事顺利。
1,买了信纸;怎么用呢？
1,很棒呐;简直就是交友软件里的一股清流;很干净。
1,很温柔的一个软件。
1,真的太喜欢了;虽然我现实生活中朋友也挺多的;但是能说真心话的人基本上没几个;而在这里面;让我找到了属于自己的小天地;让自己的心灵有了寄托;我想可能如果某天GorKor不在了我可能会难受好久吧;希望你们越来越好呀;真心祝福;也希望能保持现在的样子;已经很完美了;爱你们❤️
1,第一次给app评分;我觉得真的很好;特别适合我这种人;但出于私心;希望不要火鸭
1,这里的树洞更多的是一些个人的烦恼与生活琐事;我不太会安慰人;于是便写了一个正能量的树洞给大家加油打气。||第二天;收到了很多友好的来信;忽然间觉得自己也能温暖到他人;实在是太美好了。||这里性别失调有点严重;男孩子远远少于女孩子。可是这里的男孩子真的很认真;温柔;善解人意。有思想也有趣。||他们会很认真地回复别人;也会很用心地解答别人的困惑。||记得与一个笔友互相寄信时;我无意地提到今天清晨6：00收到了信件;天气很好;东方的旭日很柔和。第二天我居然在相同的时间收到第二封信;原来他用的8h的邮票;计算好了收信时间;希望我心情依旧愉悦。||这里真的很温暖;只求它不要在某音某乎上火了;我真的很害怕有一天不得不离开。
1,超级棒的软件;里面的人都好温柔
1,总体还是不错的;我很喜欢这个软件;但有一些小建议：|1、找不到别人给我的每日问题的评论回复|2、在树洞看到很精彩的评论;但是没有办法给那个人写信;只能给树洞主人写信……如果能出一个根据ID搜索用户的功能就好了（不允许搜索的话可以自己设置嘛）|3、通知消息很乱;不论是别人点赞我每日问题的评论;还是动态回复;都挤在一起;而且点进去一次之后;就再也找不到了;除非一个一个慢慢翻;灌水别院动态更新快;想找到简直要翻到吐血了。
1,很喜欢这个APP;满足我写信的愿望;想和很喜欢的人写封信;我问问她近况。
1,这么好的良心软件现在真的不多了。|最喜欢的还是信里的慢节奏;不用焦急的等信回信;慢慢的很舒服。没有广告是真的好;比起其它社交软件那些花里胡哨的功能;过客我太爱了！在里面遇到了很多有趣的人;能够从深处了解别人的人生;制作用心;愿开发者不忘初心;能一直坚持下去;把这个软件做到极致;过客它这么优秀;以后一定会风靡全球的;加油！|（注：如果可以选择长些的时间就更好了;比如三四天。|我要美美哒反馈 嘻嘻嘻）
1,真的;我还挺喜欢这个软件;就是找不到;我的笔友引表在哪？因为我还是个新手;我还不太熟悉;导致我的信箱总是满满;看不到我的旧笔友又删不掉;有点小烦躁(๑•́ωก̀๑)
1,想提个建议;可以设置一个窗口看自己给别人的回信吗？不然老感觉心里不踏实
1,我特喜欢;给我身边的人都分享了;就是什么时候外国号码可以用？我的留学生朋友也想加入过客啊。
1,我特喜欢;给我身边的人都分享了
1,邮票慢节奏的写信;像回到了从前。|现在所以的信息都是“及时信息”;快速信息;碎片化的信息;唯有他;懂得慢条斯理。真好。|可惜我是个男孩子;女孩子应该更适合这个软件。
1,总体还是不错的;我很喜欢这个软件;但有一些小建议：|1、找不到别人给我的每日问题的评论回复|2、在树洞看到很精彩的评论;但是没有办法给那个人写信;只能给树洞主人写信……如果能出一个根据ID搜索用户的功能就好了（不允许搜索的话可以自己设置嘛）|想到再补充
1,过客是个不错的东东。很喜欢很喜欢。但是有个巨大的缺点：为什么只能用手机验证码登录？这样会弄得很麻烦。毕竟我是那种天天换手机号的那种。我一换手机号;以前的笔友们就见不到我了吗？所以希望增添一个账号密码登录的功能。强烈要求！十分感谢。
1,昨天第一次下载。摸索到凌晨;终于明白了一些功能;但是邮票这个价格;我是真的遭不住啊
1,我也算是老用户了;我这人不怎么喜欢去评论;只是有的APP都变了味道;我挺喜欢这个软件的;非常符合我偏内向的性格;只是希望她可以成为我躁动的内心的安躁剂;希望开发者可以保留初心
1,软件是挺好用的。但是有个缺点;只能用手机验证码登录;如果换了个手机号就再也见不到我原来的信了。希望增加一个账号密码登录;否则太不方便了。渴望回复和改进。
1,????今天服务器崩了???为啥别的app能打开gorkor打不开
1,亲爱的过客开发者：|    你们好！这个软件的优点已经有许多“客友”（我瞎取的名字）在这里“说”过了;我就不再过多赘述;班门弄斧。我只是想以用户的角度给你们提提意见;由于我并非专业人士;所以一下内容中可能有些词语表达并不准确;请见谅。|     第一：功能过于繁琐杂乱。我初次打开此软件时;难以迅速适应并且理解相关功能;花了我两天的时间才勉勉强强搞懂;这十分不利于增加用户的体验感。并且;我认为有些功能可以完全消失或者收纳在一起;比如软件主页面下面经常出现的相关开发新道具类提示;一长串的提示其实完全没有必要在主页面出现;它的意义并不大;我建议把其收纳在系统消息框内;简化主页面设计。在这里插一句;你们的消息通知框最好单独分一面页面;不要把它藏到山沟沟里。还有;消息通知最好也分为系统通知和私信通知;这样子更便于交流与浏览。|     第二：页面美工粗糙。您说说;咱们这软件是模仿书信年代吧;但您瞧瞧;写信的信纸现代的不得了;我觉得与其弄那么多花里胡哨的“网络信纸”;不如保持纯真;在这里建议您参考参考“给未来写一封信”这个软件;用的是仿真信纸;磨砂感真实感都蛮好的。并且;说真心的;他们的美工做的也蛮不错的;只是功能我觉得并没有咱们的更有趣;太过于单一。我先声明;我可不是拉高踩低啊;咱们这不是要优化促进嘛。还有;书信翻页我觉得用那种仿真翻页是最适合的;我们应尽可能在网络上真实还原的基础上;最大限度的保留书信年代的“纸短情长”也适当的缩短漫长等待的时间。评论里有位客友说觉得得延长书信传达的时间;凭我个人而论;我觉得现在这三个时间点就已经足够了;毕竟我们不应该只是单纯的想重新复刻出那个年代的“从前慢”;更应该适当创新;加入网络带来的便利。而且;如果还是有客友觉得咱这“书信”还是快了的话;其实也可以去邮局写真实的书信嘛。|         字数有限;我还有许多话就不说了;祝好！--小白同学
1,以前用校园卡注册的;后来工作换了手机和手机卡;现在登录不上了;我想问一下哈;还有其他办法么？谢谢！
1,很赞;找到了兴趣相同的笔友。
1,不需要一星保护！|但我有一点小建议;前天用时间胶囊给朋友写了一封信;官方发的消息
1,希望增加更久收到但是免费的信件选项。
1,我还在慢慢等 我未来笔友|过客超级好 内存还不大 心里的一方净土
1,好;真的非常好╯▂╰但我拖了笔友后腿……
1,才下载的  挺不错
0,界面设计还可以|但是不好用;反应太慢了;昨天发验证码发了好几次才成功;页面的东西要好久才显示出来;今天发个树洞私密的;也发不出去。。。。。|简而言之;很难用;还不如便签记录
1,只能希望开发者能够不忘初心;别搞得太花里胡哨了
1,人也温柔;事也温柔。|渐渐对过客有了感情。|会一直支持;不会卸载。|也希望过客能保持初心。|♡♡♡
1,真的是一个很棒的软件|大家都是凭心灵交流|慢节奏的生活太棒了！|也希望你们可以一直坚持这个初衷～加油
0,我觉得这个软件设计不太合理 首先作为书信软件电子邮件无法体会到写信的快乐 我平时也有写信手写的写信就是慢 那种美好就是等待的美好 而这个就是普通的8小时也太快了 加急秒到 这是写信吗 这是微信吧 最起码你要四五天再到才和书信差不多吧 而且普通信件也要收费就不太合理 你加急收费就好了 普通的还收费 那你说8小时收一封信 我就花钱买邮票去回 我能说些什么 这和微信有区别吗 那我不如直接加她微信跟她聊还不收钱呢 ||1;时间制度不合理 既然是慢软件就和信件一样|不然体会不到写信的感觉 反而像是QQ微信聊天没有回信的欲望||2\'收费不合理 加急信件收费不加急不应该收费
1,用了好久了;真的超爱过客～里面的人也很温柔੭ ᐕ)੭*⁾⁾
1,作为新手我很开心;我一直想找笔友;但我下了soul; 下了很多倾诉类软件都不符合我的要求。很喜欢过客;它虽然因为慢节奏和只能写信劝退了很多人但能吸引一批需要它的用户。聊天软件多的是;但像过客这种的少之又少。希望能坚持自己的风格。
1,在这个快节奏的时代;它就像是不属于这个时代的东西;却能带给我不一样的感受。特别喜欢！五星好评！
0,感觉应用还是有很多体验问题要优化;希望官方可以考虑到使用者的感受。
1,软件很好;但我有两条小建议;希望你们能看到。|1.在树洞里给别人回复的时候;打字到一半;想再看看树洞内容;以便答复;但返回后再回来打字时;之前写到一半的内容就都没了…（我第一次回别人树洞时就是这样;写了一大堆;返回再一看都没了;给我心态搞崩了）|2.还是树洞的问题…emmm有时候会在别人的树洞底下看到特别喜欢的评论;就想给那个人写信;但是没有途径
0,软件还可以;但我信信必回;却没有一个人回我;卸了。。。
1,过客看看我;能不能出一款即达邮票！真的真的有重要的人不想让ta等！
1,先来占个坑 目前比较看好这个软件;慢社交可能比快社交更理智;更有深度。希望它能好好长大
1,这种慢节奏的交友;让交流更加接近心灵。不单单是两个人的信件传递;而是灵魂之间的共鸣。|希望大家都可以保持初心;祝app越做越好。|所以为什么还没有人回我信哭(´;︵;`)
